t,x,y,yaw
1785861095.704512,-1.925638,-2.217942,3.135272
1785861095.804517,-1.948557,-2.219680,3.133002
1785861095.844323,-1.958580,-2.219623,3.131207
1785861095.924762,-1.979231,-2.219333,3.124521
1785861096.024608,-2.004340,-2.218832,3.117681
1785861096.125426,-2.001927,-2.220279,3.110687
1785861096.225188,-2.015573,-2.220235,3.106024
1785861096.325673,-2.036186,-2.219445,3.100963
1785861096.424450,-2.054069,-2.218643,3.094886
1785861096.524522,-2.070772,-2.217840,3.090444
1785861096.624805,-2.106692,-2.221221,3.087194
1785861096.704682,-2.118923,-2.220543,3.082966
1785861096.824682,-2.136055,-2.219480,3.075886
1785861096.925194,-2.148928,-2.218609,3.070940
1785861097.024569,-2.160677,-2.217755,3.065850
1785861097.125224,-2.178646,-2.216316,3.051429
1785861097.244752,-2.191365,-2.215136,3.045215
1785861097.344430,-2.201808,-2.214106,3.040334
1785861097.524799,-2.218984,-2.212288,3.030818
1785861097.644464,-2.227847,-2.211632,3.025123
1785861097.824451,-2.234808,-2.212900,3.020703
1785861097.944289,-2.242202,-2.211988,3.016215
1785861098.044876,-2.246258,-2.211483,3.016827
1785861098.224871,-2.241950,-2.213224,3.042121
1785861098.325610,-2.242325,-2.213207,3.083170
1785861098.444412,-2.242844,-2.213200,-3.107196
1785861098.544412,-2.243492,-2.213232,-2.988389
1785861098.644452,-2.245948,-2.213727,-2.857183
1785861098.824805,-2.247079,-2.214131,-2.667599
1785861098.944361,-2.246834,-2.213957,-2.581529
1785861099.044457,-2.246878,-2.213944,-2.521719
1785861099.224431,-2.246506,-2.213625,-2.413822
1785861099.325005,-2.246533,-2.213604,-2.358126
1785861099.444372,-2.246280,-2.213340,-2.295245
1785861099.624903,-2.246193,-2.213169,-2.210685
